 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 1.4000001 0.000940384343 1.6624999 4.88256944e-07 1.6624999 0.0 1.75 0.0 1.4000001 0.000584541529 1.48750007 0.0
 1.41600001 0.000628485286 1.68149996 9.76513874e-08 1.68149996 0.0 1.76999998 0.0 1.41600001 0.000374590949 1.50450015 0.0
 1.43200004 0.000425663049 1.70049989 9.76513874e-08 1.70049989 0.0 1.78999996 0.0 1.43200004 0.000231922182 1.52150011 0.0
 1.44800007 0.000277135085 1.71949995 0.0 1.71949995 0.0 1.80999994 0.0 1.44800007 0.000149894971 1.53850007 0.0
 1.46400011 0.000174600951 1.73849988 0.0 1.73849988 0.0 1.82999992 0.0 1.46400011 8.62262314e-05 1.55550015 0.0
 1.48000002 0.000104780098 1.75749993 0.0 1.75749993 0.0 1.85000002 0.0 1.48000002 5.3024738e-05 1.57250011 0.0
 1.49600005 6.19110724e-05 1.77649987 0.0 1.77649987 0.0 1.87 0.0 1.49600005 2.73424048e-05 1.58950007 0.0
 1.51200008 3.68146284e-05 1.79549992 0.0 1.79549992 0.0 1.88999999 0.0 1.51200008 1.60148375e-05 1.60650015 0.0
 1.528 2.07997764e-05 1.81449986 0.0 1.81449986 0.0 1.90999997 0.0 1.528 8.98393318e-06 1.62350011 0.0
 1.54400003 1.18158359e-05 1.83349991 0.0 1.83349991 0.0 1.92999995 0.0 1.54400003 6.24969243e-06 1.64050007 0.0
 1.56000006 6.24969834e-06 1.85249996 0.0 1.85249996 0.0 1.94999993 0.0 1.56000006 2.2459833e-06 1.65750015 0.0
 1.57600009 3.12484917e-06 1.8714999 0.0 1.8714999 0.0 1.96999991 0.0 1.57600009 1.26946884e-06 1.67450011 0.0
 1.59200001 1.46477305e-06 1.89049995 0.0 1.89049995 0.0 1.99000001 0.0 1.59200001 1.17181742e-06 1.69150007 0.0
